Haneen Abedlrahman;695217851;6 February 1975;0534578939;P51W19;Nissan;2010;01 January 2012;25 February 2012;5857
Salma Abedlrahman;856666880;10 May 2002;0544918132;S40Y13;Honda;2012;04 January 2012;23 January 2012;1738
Aseel Alzeer;570232091;13 December 1991;0591022753;J47H47;BMW;2012;08 January 2012;28 March 2012;11680
Nassar Jamal;884653704;6 November 1986;0526471696;U73O61;Nissan;2010;09 January 2012;19 February 2012;4735
Mariam Abedlrahman;142444345;6 July 2002;0540116282;K37E98;Volkswagen;2012;10 January 2012;01 March 2012;8160
Ahmad Nassar;469574673;16 January 1995;0570165584;Z58Q90;Ford;2011;14 January 2012;30 January 2012;1056
Salam Abdul_Kreem;257119235;15 December 1988;0558964692;L61X74;Audi;2012;14 January 2012;29 February 2012;6992
Zeyad Zeyad;393306376;21 January 1991;0585123897;P89D78;BMW;2012;17 January 2012;10 February 2012;3504
Saba Nassar;870375579;22 June 1992;0537461445;P35T71;Mercedes;2012;18 January 2012;15 March 2012;7182
Khalid Amer;905700580;13 March 1973;0570556896;H83O92;Hyundai;2012;23 January 2012;29 February 2012;2516
Khalid Jamal;228842112;2 November 1988;0512529718;;Honda;2012;24 January 2012;07 March 2012;5160
Salam Mohammad;968767391;23 December 1993;0531055908;P12J24;Volkswagen;2011;25 January 2012;11 March 2012;5796
Jaber Jamal;851661228;13 April 1991;0570057563;U58Q74;Hyundai;2012;30 January 2012;31 March 2012;4453
Abdallah Abedlrahman;570524092;27 April 1976;0560793218;U30M87;BMW;2012;31 January 2012;10 February 2012;1480
Zeyad Salem;218339623;23 September 2002;0545902426;Z58Q90;Ford;2011;31 January 2012;02 April 2012;4836
Suleiman Oday;286085100;3 December 1972;0517239677;M54T67;Mercedes;2010;04 February 2012;02 March 2012;3510
Amer Salem;872759591;23 February 1976;0566966889;G96C76;Mercedes;2012;07 February 2012;05 April 2012;8120
Abdallah Nassar;895539171;14 November 1994;0537012083;;Audi;2012;09 February 2012;18 April 2012;8970
Abdul_Kreem Nassar;396244857;24 July 1984;0576618807;T84Q10;Mercedes;2010;10 February 2012;19 April 2012;10074
Oday Tariq;366319343;15 January 1992;0550732186;S55O86;Audi;2012;11 February 2012;07 March 2012;3950
Ahmad Zeyad;253156715;26 October 1996;0511178127;S76H16;Mazda;2011;11 February 2012;25 March 2012;4321
Salma Khalid;726496973;12 January 1993;0529047431;P89D78;BMW;2012;11 February 2012;13 April 2012;8308
Mariam Khalid;807058473;2 December 1970;0543389517;U30M87;BMW;2012;12 February 2012;03 April 2012;7038
Abedlrahman Abdallah;656652337;15 October 1998;0532267708;O83H42;Hyundai;2010;17 February 2012;23 March 2012;2415
Salam Tariq;550593304;18 August 1983;0571043901;Y55K24;BMW;2011;19 February 2012;09 May 2012;11200
Abdallah Suleiman;635949623;4 June 1979;0587233915;U73O61;Nissan;2010;20 February 2012;01 March 2012;945
Sana Salem;786535755;22 April 1990;0584701777;Z78S10;Mitsubishi;2010;21 February 2012;11 May 2012;8520
Jaber Salem;606527764;5 August 1992;0520509599;M37U15;Honda;2010;22 February 2012;11 March 2012;1998
Mohammad Oday;293501581;26 August 1975;0566671221;P51W19;Nissan;2010;26 February 2012;12 April 2012;5382
Razan Abdullah;425467977;20 March 1995;0583038013;Y35A95;Nissan;2010;28 February 2012;29 April 2012;5764
Abdallah Abdallah;305699318;2 December 1979;0580593640;L61X74;Audi;2012;01 March 2012;08 April 2012;5168
Sana Ahmad;212820907;17 February 1983;0591918102;H83O92;Hyundai;2012;01 March 2012;15 April 2012;2925
Salem Abdallah;448599446;16 September 2002;0595840979;K37E98;Volkswagen;2012;02 March 2012;29 April 2012;9164
Tariq Abedlrahman;261001162;19 June 1971;0568713087;U73O61;Nissan;2010;02 March 2012;23 March 2012;2488
Zeyad Amer;749641016;13 December 1991;0569713192;M54T67;Mercedes;2010;03 March 2012;19 May 2012;11858
Oday Abdullah;151150762;10 June 1998;0575332140;Y44M59;Mercedes;2012;07 March 2012;21 May 2012;10050
Jaber Abdul_Kreem;442867282;3 January 1999;0583081422;S40Y13;Honda;2012;08 March 2012;17 May 2012;6930
Mariam Abdul_Kreem;152260758;16 June 1995;0516437147;S55O86;Audi;2012;08 March 2012;26 May 2012;11850
Awwad Mohammad;978526765;12 December 1977;0552495692;P12J24;Volkswagen;2011;12 March 2012;21 April 2012;5760
Jaber Abdallah;502057250;26 July 1979;0523633483;M37U15;Honda;2010;12 March 2012;11 April 2012;3330
Jaber Ahmad;377209488;2 October 1994;0563659706;;Mercedes;2012;16 March 2012;07 May 2012;8008
Razan Jamal;794289683;2 December 1970;0532407797;Y51O99;Nissan;2010;18 March 2012;24 March 2012;594
Jamal Abdullah;464153985;12 May 1988;0596046881;P61W98;Honda;2012;22 March 2012;12 May 2012;5125
Oday Amer;718181191;18 October 1992;0514911538;O83H42;Hyundai;2010;24 March 2012;02 April 2012;603
Abdul_Kreem Tariq;363113865;9 February 1982;0544465867;U73O61;Nissan;2010;24 March 2012;20 May 2012;6412
Haneen Suleiman;692720634;2 August 2000;0525590757;Y51O99;Nissan;2010;25 March 2012;30 March 2012;525
Haneen Salem;702878290;19 December 2002;0587016116;S76H16;Mazda;2011;26 March 2012;25 May 2012;5580
Salem Alzeer;241616571;3 July 1982;0544069390;J47H47;BMW;2012;29 March 2012;22 April 2012;3360
Zeyad Abdallah;876056488;13 January 1973;0547017333;Y51O99;Nissan;2010;31 March 2012;28 May 2012;6525
Aseel Mohammad;708825097;2 February 1995;0561677164;U58Q74;Hyundai;2012;01 April 2012;25 May 2012;3618
Abdullah Abedlrahman;373774178;10 April 1991;0597796618;Z58Q90;Ford;2011;03 April 2012;21 June 2012;6162
Jaber Nassar;311263801;3 May 1993;0513040022;O83H42;Hyundai;2010;03 April 2012;22 June 2012;5920
Zeyad Khalid;711420654;4 December 1998;0578711097;U30M87;BMW;2012;04 April 2012;10 April 2012;864
Razan Zeyad;889002118;19 September 1991;0598888034;G96C76;Mercedes;2012;06 April 2012;08 June 2012;8064
Abdallah Zeyad;206568038;21 July 1994;0590848184;L61X74;Audi;2012;09 April 2012;04 May 2012;3000
Mohammad Jamal;664975503;13 October 1992;0518039079;U30M87;BMW;2012;11 April 2012;03 May 2012;3520
Haneen Amer;226958880;6 April 1991;0591395306;M37U15;Honda;2010;12 April 2012;21 May 2012;4680
Razan Abedlrahman;944308727;13 March 1975;0539271900;P51W19;Nissan;2010;13 April 2012;03 May 2012;1920
Zeyad Tariq;154505533;23 October 1972;0574805080;P89D78;BMW;2012;14 April 2012;18 June 2012;10140
Nassar Tariq;631783224;14 September 1988;0548537562;H83O92;Hyundai;2012;16 April 2012;19 May 2012;2079
Jamal Ahmad;242824371;25 September 2002;0586436037;M92L51;Audi;2012;19 April 2012;15 May 2012;3692
Jaber Suleiman;819910355;9 May 1994;0525762308;T84Q10;Mercedes;2010;20 April 2012;10 June 2012;7140
Mohammad Salem;157576251;19 November 1977;0533373269;P12J24;Volkswagen;2011;22 April 2012;16 May 2012;3024
Salem Khalid;858692705;8 April 1997;0572354106;J47H47;BMW;2012;23 April 2012;17 May 2012;3744
Ahmad Ahmad;484039620;16 October 1970;0533428973;Y35A95;Nissan;2010;30 April 2012;06 July 2012;6231
Abdallah Salem;510479039;29 October 1997;0593165202;K37E98;Volkswagen;2012;30 April 2012;07 May 2012;980
Abdul_Kreem Khalid;574830652;6 August 1995;0572031594;U30M87;BMW;2012;04 May 2012;29 May 2012;3250
Nassar Mohammad;685697608;27 April 1995;0571288724;P51W19;Nissan;2010;04 May 2012;18 May 2012;1281
Oday Jamal;162634799;16 June 1972;0538625020;L61X74;Audi;2012;05 May 2012;15 May 2012;1440
Abdul_Kreem Jaber;543368924;1 August 1973;0552569802;P35T71;Mercedes;2012;08 May 2012;18 May 2012;1220
Awwad Nassar;475862026;21 October 1999;0514202884;K37E98;Volkswagen;2012;08 May 2012;03 June 2012;3328
HANEEN Amer;226958880;6 April 1991;0591395306;H83O92;Hyundai;2012;23 June 2015;06 September 2015;4725
Sana Khalid;860135467;25 January 1997;0573798779;Z78S10;Mitsubishi;2010;12 May 2012;14 May 2012;213
Haneen Abdullah;957741647;14 January 1985;0548518782;P61W98;Honda;2012;13 May 2012;19 June 2012;3385
Salma Oday;276825494;23 December 1972;0562088572;Z78S10;Mitsubishi;2010;15 May 2012;16 July 2012;5766
Saba Alzeer;659211706;21 June 1996;0527845369;M92L51;Audi;2012;16 May 2012;01 August 2012;10934
Salem Mohammad;293858217;28 January 1977;0557658413;L61X74;Audi;2012;16 May 2012;02 June 2012;2720
Amer Suleiman;908302015;3 August 1997;0543227814;P12J24;Volkswagen;2011;17 May 2012;18 July 2012;9176
Salam Jamal;989979573;15 September 1982;0516514507;S40Y13;Honda;2012;18 May 2012;19 June 2012;3120
Nassar Amer;508457639;10 July 1992;0510852164;J47H47;BMW;2012;18 May 2012;24 May 2012;960
Jaber Amer;532778440;10 October 1972;0535345889;;Nissan;2010;19 May 2012;13 July 2012;5445
Jamal Awwad;300044512;6 March 1999;0569037215;P35T71;Mercedes;2012;19 May 2012;26 June 2012;4788
Razan Alzeer;278403621;13 November 1970;0568305649;M54T67;Mercedes;2010;20 May 2012;25 June 2012;5760
Suleiman Abedlrahman;472785671;13 July 1988;0556647030;H83O92;Hyundai;2012;20 May 2012;25 May 2012;385
Aseel Abdul_Kreem;660357272;1 October 1971;0580005727;U73O61;Nissan;2010;21 May 2012;21 July 2012;6862
Khalid Tariq;531042808;25 July 1999;0590536623;Y44M59;Mercedes;2012;22 May 2012;10 June 2012;2318
Jamal Abdul_Kreem;346574374;26 April 1986;0532726045;M37U15;Honda;2010;22 May 2012;15 July 2012;5508
Razan Tariq;361086997;6 December 1987;0579164156;J47H47;BMW;2012;25 May 2012;13 June 2012;2546
Abdul_Kreem Abdullah;874903151;10 May 1991;0585308606;S76H16;Mazda;2011;26 May 2012;02 August 2012;7854
Abdul_Kreem Suleiman;443934501;23 December 1983;0564915120;U58Q74;Hyundai;2012;26 May 2012;21 June 2012;1846
Suleiman Nassar;576928195;13 January 1999;0579770941;H83O92;Hyundai;2012;26 May 2012;15 July 2012;3250
Jamal Khalaf;773285010;12 December 1991;0512559686;S55O86;Audi;2012;27 May 2012;20 June 2012;3552
Khalid Ahmad;912359485;26 November 1976;0558196442;Y51O99;Nissan;2010;29 May 2012;01 July 2012;3217
Oday Abedlrahman;385031714;25 May 1970;0585699910;U30M87;BMW;2012;30 May 2012;17 August 2012;9954
Haneen Awwad;628912557;8 February 1972;0525251990;L61X74;Audi;2012;03 June 2012;18 June 2012;1860
Awwad Alzeer;811513920;3 July 1992;0544670336;K37E98;Volkswagen;2012;04 June 2012;02 August 2012;9322
Abedlrahman Alzeer;883530492;17 December 1976;0584027485;G96C76;Mercedes;2012;09 June 2012;16 June 2012;1064
Abdul_Kreem Jamal;635776971;11 December 1999;0524323802;T84Q10;Mercedes;2010;11 June 2012;13 June 2012;288
Ahmad Abdul_Kreem;312680974;17 May 1982;0514005887;Y44M59;Mercedes;2012;11 June 2012;25 July 2012;6072
Abdullah Abdallah;547849134;13 December 1982;0553651271;J47H47;BMW;2012;14 June 2012;21 July 2012;5032
Jamal Khalid;235740998;25 September 1983;0596525677;T84Q10;Mercedes;2010;14 June 2012;22 August 2012;9108
Mohammad Nassar;445430346;22 April 1993;0589696868;G96C76;Mercedes;2012;17 June 2012;29 June 2012;1800
Amer Jaber;235546108;8 May 1985;0557435848;P89D78;BMW;2012;19 June 2012;18 August 2012;8280
Mohammad Awwad;830122264;16 March 1991;0531652288;L61X74;Audi;2012;19 June 2012;26 June 2012;896
Zeyad Suleiman;705351132;18 October 1999;0598794693;P61W98;Honda;2012;20 June 2012;09 August 2012;4800
Abdul_Kreem Abdallah;797994828;24 January 1978;0598845843;S40Y13;Honda;2012;20 June 2012;23 June 2012;310
Sana Abedlrahman;914215816;10 March 1977;0537328467;Y55K24;BMW;2011;21 June 2012;02 July 2012;1540
Tariq Jamal;461087464;29 February 1982;0548176902;S55O86;Audi;2012;21 June 2012;26 August 2012;8844
Haneen Zeyad;609108910;12 October 1974;0535905972;Z58Q90;Ford;2011;22 June 2012;30 June 2012;584
Salem Abdullah;707103304;27 April 1995;0534382741;;Hyundai;2012;22 June 2012;02 August 2012;3198
Haneen Khalid;487658758;23 May 1998;0524525299;O83H42;Hyundai;2010;23 June 2012;13 July 2012;1280
Abdullah Nassar;886579872;23 March 1970;0533525576;S40Y13;Honda;2012;24 June 2012;04 July 2012;1200
Sana Jaber;847653705;9 April 1977;0592722778;M54T67;Mercedes;2010;26 June 2012;01 September 2012;10050
Tariq Khalaf;592230292;21 April 1998;0598720950;P35T71;Mercedes;2012;27 June 2012;22 July 2012;4000
Salma Jaber;517377813;10 February 2002;0573507856;L61X74;Audi;2012;27 June 2012;08 July 2012;1540
Abedlrahman Mohammad;711427247;11 February 2002;0583951979;G96C76;Mercedes;2012;30 June 2012;02 July 2012;272
Jaber Zeyad;293633334;19 September 1995;0541612182;Z58Q90;Ford;2011;01 July 2012;28 July 2012;1863
Oday Abdul_Kreem;484717507;2 September 1982;0586978018;Y51O99;Nissan;2010;02 July 2012;24 August 2012;5724
Nassar Khalid;557009935;25 June 1988;0515375808;Y55K24;BMW;2011;03 July 2012;22 July 2012;3040
Jamal Jaber;485720822;19 April 2002;0563833626;G96C76;Mercedes;2012;03 July 2012;23 July 2012;2880
Amer Khalaf;595333247;23 January 1986;0514927191;S40Y13;Honda;2012;05 July 2012;29 July 2012;2736
Abdallah Abdul_Kreem;871548125;2 February 1994;0537724473;Y35A95;Nissan;2010;07 July 2012;12 July 2012;592
Mariam Amer;672418443;4 April 1973;0549188273;L61X74;Audi;2012;09 July 2012;11 July 2012;248
Salma Suleiman;304632424;21 May 1992;0522231832;L61X74;Audi;2012;12 July 2012;30 August 2012;6860
Abdullah Ahmad;378363760;11 October 1972;0552111115;Y35A95;Nissan;2010;13 July 2012;30 July 2012;1555
Oday Jaber;312406113;4 April 1981;0529177304;P51W19;Nissan;2010;14 July 2012;10 August 2012;3118
Haneen Mohammad;383733335;13 June 1970;0584566318;O83H42;Hyundai;2010;14 July 2012;24 September 2012;5400
Mariam Nassar;422376563;29 November 1973;0558273423;M37U15;Honda;2010;16 July 2012;29 September 2012;7425
Awwad Ahmad;247463028;16 April 1985;0559747647;H83O92;Hyundai;2012;16 July 2012;03 October 2012;6162
Sana Tariq;114060865;28 February 1984;0517650917;Z78S10;Mitsubishi;2010;17 July 2012;22 July 2012;540
Nassar Suleiman;109804837;21 November 1984;0555402214;P12J24;Volkswagen;2011;19 July 2012;06 October 2012;9796
Sana Nassar;331068424;9 December 1976;0520542745;U73O61;Nissan;2010;22 July 2012;05 October 2012;7650
Awwad Abdullah;628771961;18 April 1975;0527337551;J47H47;BMW;2012;22 July 2012;01 October 2012;10508
Salem Amer;500677144;27 January 1990;0539255976;P35T71;Mercedes;2012;23 July 2012;23 August 2012;3782
Salam Jaber;514387498;3 June 1995;0535091083;Y55K24;BMW;2011;23 July 2012;03 October 2012;10224
Oday Alzeer;995123738;12 November 1991;0546058398;Z78S10;Mitsubishi;2010;23 July 2012;10 October 2012;8532
Amer Alzeer;230408802;12 September 1970;0567850126;G96C76;Mercedes;2012;24 July 2012;26 September 2012;10240
Salam Amer;231556629;16 January 1972;0587530822;Y44M59;Mercedes;2012;26 July 2012;04 September 2012;5760
Mohammad Khalid;754564719;25 February 2002;0530330638;Z58Q90;Ford;2011;29 July 2012;13 September 2012;3542
Salma Khalaf;521055537;8 September 1975;0541081536;S40Y13;Honda;2012;30 July 2012;09 October 2012;8520
Sana Amer;276884454;1 November 1982;0525194134;Y35A95;Nissan;2010;31 July 2012;10 August 2012;930
Abdullah Mohammad;644310426;2 August 1978;0550177984;M92L51;Audi;2012;02 August 2012;06 August 2012;616
Sana Zeyad;937135885;1 August 1988;0522967164;S76H16;Mazda;2011;03 August 2012;09 October 2012;6633
Amer Khalid;983277574;6 September 1994;0546747691;K37E98;Volkswagen;2012;03 August 2012;01 September 2012;3654
Sana Abdul_Kreem;631108887;21 December 1984;0540720467;U58Q74;Hyundai;2012;03 August 2012;18 October 2012;5852
Nassar Awwad;538334694;19 August 1972;0575032465;M92L51;Audi;2012;07 August 2012;29 September 2012;8056
Razan Khalaf;114759249;29 November 1991;0562111068;P61W98;Honda;2012;10 August 2012;17 October 2012;7752
Jaber Abdullah;966555610;3 October 1995;0568215835;P51W19;Nissan;2010;11 August 2012;05 September 2012;2812
Mohammad Tariq;717777579;25 January 1988;0562081237;Y35A95;Nissan;2010;11 August 2012;21 October 2012;7029
Abdul_Kreem Alzeer;172633222;23 April 1977;0564819528;U30M87;BMW;2012;18 August 2012;20 August 2012;304
Salem Nassar;208081966;18 March 1997;0528563956;P89D78;BMW;2012;19 August 2012;01 September 2012;2054
Oday Awwad;652763931;25 February 1970;0580154618;U30M87;BMW;2012;21 August 2012;01 September 2012;1672
Jaber Oday;727185580;12 February 1996;0565390223;T84Q10;Mercedes;2010;23 August 2012;05 November 2012;9916
Zeyad Abdullah;707523462;29 March 1999;0586625504;P35T71;Mercedes;2012;24 August 2012;18 October 2012;6820
Amer Ahmad;236615720;2 December 2000;0587206815;Y51O99;Nissan;2010;25 August 2012;22 October 2012;6786
Abedlrahman Jaber;537859006;15 June 1982;0571060173;S55O86;Audi;2012;27 August 2012;29 August 2012;264
Mohammad Zeyad;256784920;20 September 1998;0599452711;S55O86;Audi;2012;30 August 2012;18 October 2012;7252
Salam Abdullah;481402197;3 December 1980;0599676652;;Audi;2012;31 August 2012;17 November 2012;9516
Awwad Khalaf;827148845;18 April 1979;0586001666;M54T67;Mercedes;2010;02 September 2012;27 October 2012;8250
Zeyad Jamal;602676518;28 August 1985;0577755432;K37E98;Volkswagen;2012;02 September 2012;15 September 2012;1794
Ahmad Abedlrahman;567896413;13 December 1980;0599550416;P89D78;BMW;2012;02 September 2012;14 November 2012;10074
Razan Ahmad;312372901;9 May 1988;0559745631;U30M87;BMW;2012;02 September 2012;17 October 2012;6750
Abdul_Kreem Mohammad;625454910;18 January 1997;0564994715;Y44M59;Mercedes;2012;05 September 2012;17 November 2012;9490
Ahmad Khalaf;227282480;11 August 1996;0536540744;P51W19;Nissan;2010;06 September 2012;25 September 2012;2280
Abdallah Oday;775186379;7 September 1982;0548747808;Z58Q90;Ford;2011;14 September 2012;09 November 2012;3360
Amer Awwad;406434885;12 September 1988;0532805009;K37E98;Volkswagen;2012;16 September 2012;23 November 2012;10880
Awwad Jamal;771683915;17 August 1976;0573425561;O83H42;Hyundai;2010;25 September 2012;13 December 2012;5846
Haneen Abedlrahman;695217851;6 February 1975;0534578939;P51W19;Nissan;2010;26 September 2012;15 November 2012;4875
Salma Abedlrahman;856666880;10 May 2002;0544918132;G96C76;Mercedes;2012;27 September 2012;12 December 2012;12008
Aseel Alzeer;570232091;13 December 1991;0591022753;M37U15;Honda;2010;30 September 2012;10 October 2012;1110
Nassar Jamal;884653704;6 November 1986;0526471696;M92L51;Audi;2012;30 September 2012;19 October 2012;2850
Mariam Abedlrahman;142444345;6 July 2002;0540116282;J47H47;BMW;2012;02 October 2012;06 November 2012;4270
Ahmad Nassar;469574673;16 January 1995;0570165584;H83O92;Hyundai;2012;04 October 2012;05 November 2012;2208
Salam Abdul_Kreem;257119235;15 December 1988;0558964692;Y55K24;BMW;2011;04 October 2012;07 October 2012;378
Zeyad Zeyad;393306376;21 January 1991;0585123897;U73O61;Nissan;2010;06 October 2012;08 December 2012;6237
Saba Nassar;870375579;22 June 1992;0537461445;P12J24;Volkswagen;2011;07 October 2012;11 October 2012;600
Khalid Amer;905700580;13 March 1973;0570556896;Y55K24;BMW;2011;08 October 2012;09 October 2012;124
Khalid Jamal;228842112;2 November 1988;0512529718;S40Y13;Honda;2012;10 October 2012;06 November 2012;2551
Salam Mohammad;968767391;23 December 1993;0531055908;S76H16;Mazda;2011;10 October 2012;16 November 2012;3552
Jaber Jamal;851661228;13 April 1991;0570057563;Y55K24;BMW;2011;10 October 2012;06 December 2012;8436
Abdallah Abedlrahman;570524092;27 April 1976;0560793218;Z78S10;Mitsubishi;2010;11 October 2012;22 November 2012;4473
Zeyad Salem;218339623;23 September 2002;0545902426;M37U15;Honda;2010;11 October 2012;20 December 2012;7770
Suleiman Oday;286085100;3 December 1972;0517239677;P12J24;Volkswagen;2011;12 October 2012;17 October 2012;680
Amer Salem;872759591;23 February 1976;0566966889;P61W98;Honda;2012;18 October 2012;30 December 2012;7665
Abdallah Nassar;895539171;14 November 1994;0537012083;U30M87;BMW;2012;18 October 2012;20 December 2012;8064
Abdul_Kreem Nassar;396244857;24 July 1984;0576618807;P12J24;Volkswagen;2011;18 October 2012;14 November 2012;4266
Oday Tariq;366319343;15 January 1992;0550732186;U58Q74;Hyundai;2012;19 October 2012;11 December 2012;4028
Ahmad Zeyad;253156715;26 October 1996;0511178127;P35T71;Mercedes;2012;19 October 2012;27 October 2012;1104
Salma Khalid;726496973;12 January 1993;0529047431;S55O86;Audi;2012;19 October 2012;04 January 2013;10780
Mariam Khalid;807058473;2 December 1970;0543389517;M92L51;Audi;2012;20 October 2012;22 November 2012;5214
Abedlrahman Abdallah;656652337;15 October 1998;0532267708;Y35A95;Nissan;2010;22 October 2012;20 November 2012;2827
Salam Tariq;550593304;18 August 1983;0571043901;Y51O99;Nissan;2010;23 October 2012;16 November 2012;2304
Abdallah Suleiman;635949623;4 June 1979;0587233915;M54T67;Mercedes;2010;28 October 2012;29 October 2012;146
Sana Salem;786535755;22 April 1990;0584701777;P35T71;Mercedes;2012;28 October 2012;28 December 2012;8906
Jaber Salem;606527764;5 August 1992;0520509599;M54T67;Mercedes;2010;30 October 2012;07 December 2012;5472
Mohammad Oday;293501581;26 August 1975;0566671221;T84Q10;Mercedes;2010;06 November 2012;27 December 2012;7242
Razan Abdullah;425467977;20 March 1995;0583038013;H83O92;Hyundai;2012;06 November 2012;13 December 2012;2923
Abdallah Abdallah;305699318;2 December 1979;0580593640;J47H47;BMW;2012;07 November 2012;10 November 2012;384
Sana Ahmad;212820907;17 February 1983;0591918102;S40Y13;Honda;2012;07 November 2012;26 January 2013;8400
Salem Abdallah;448599446;16 September 2002;0595840979;Z58Q90;Ford;2011;10 November 2012;27 December 2012;3243
Tariq Abedlrahman;261001162;19 June 1971;0568713087;J47H47;BMW;2012;11 November 2012;19 December 2012;4636
Zeyad Amer;749641016;13 December 1991;0569713192;P89D78;BMW;2012;15 November 2012;21 December 2012;5112
Oday Abdullah;151150762;10 June 1998;0575332140;P12J24;Volkswagen;2011;15 November 2012;06 January 2013;7280
Jaber Abdul_Kreem;442867282;3 January 1999;0583081422;P51W19;Nissan;2010;16 November 2012;18 November 2012;201
Mariam Abdul_Kreem;152260758;16 June 1995;0516437147;S76H16;Mazda;2011;17 November 2012;16 December 2012;3045
Awwad Mohammad;978526765;12 December 1977;0552495692;Y51O99;Nissan;2010;17 November 2012;28 December 2012;4366
Jaber Abdallah;502057250;26 July 1979;0523633483;L61X74;Audi;2012;18 November 2012;29 January 2013;11088
Jaber Ahmad;377209488;2 October 1994;0563659706;Y44M59;Mercedes;2012;18 November 2012;03 February 2013;10318
Razan Jamal;794289683;2 December 1970;0532407797;P51W19;Nissan;2010;19 November 2012;18 January 2013;5940
Jamal Abdullah;464153985;12 May 1988;0596046881;Y35A95;Nissan;2010;21 November 2012;18 December 2012;2794
Oday Amer;718181191;18 October 1992;0514911538;Z78S10;Mitsubishi;2010;23 November 2012;09 December 2012;1488
Abdul_Kreem Tariq;363113865;9 February 1982;0544465867;M92L51;Audi;2012;23 November 2012;24 December 2012;4092
Haneen Suleiman;692720634;2 August 2000;0525590757;K37E98;Volkswagen;2012;24 November 2012;25 November 2012;144
Haneen Salem;702878290;19 December 2002;0587016116;K37E98;Volkswagen;2012;26 November 2012;18 January 2013;7420
Salem Alzeer;241616571;3 July 1982;0544069390;Y55K24;BMW;2011;07 December 2012;12 February 2013;8576
Zeyad Abdallah;876056488;13 January 1973;0547017333;M54T67;Mercedes;2010;08 December 2012;28 January 2013;6426
Aseel Mohammad;708825097;2 February 1995;0561677164;U73O61;Nissan;2010;09 December 2012;07 February 2013;5760
Abdullah Abedlrahman;373774178;10 April 1991;0597796618;Z78S10;Mitsubishi;2010;10 December 2012;05 January 2013;3042
Jaber Nassar;311263801;3 May 1993;0513040022;U58Q74;Hyundai;2012;12 December 2012;19 February 2013;5106
Zeyad Khalid;711420654;4 December 1998;0578711097;G96C76;Mercedes;2012;13 December 2012;07 February 2013;7168
Razan Zeyad;889002118;19 September 1991;0598888034;;Hyundai;2010;14 December 2012;25 December 2012;814
Abdallah Zeyad;206568038;21 July 1994;0590848184;H83O92;Hyundai;2012;14 December 2012;01 March 2013;5467
