Sana Awwad;673859604;12 July 1970;0525393299;P36B17;Honda;2010;09 January 2012;11 March 2012;5859
Salam Ahmad;828765340;1 December 1998;0533078108;I59M44;Volkswagen;2012;11 January 2012;28 March 2012;11858
Abdallah Khalaf;610579424;22 June 1973;0555593324;Y56W65;Audi;2011;12 January 2012;23 February 2012;5628
Oday Mohammad;242197759;9 December 1986;0594672962;S67P32;Mazda;2010;02 February 2012;09 March 2012;3618
Amer Nassar;564211344;9 October 1998;0527328085;Z71U26;Mitsubishi;2010;11 February 2012;04 April 2012;5962
Abdul_Kreem Abdul_Kreem;717515140;7 November 1996;0530893268;P19T32;Hyundai;2010;11 February 2012;14 February 2012;198
Aseel Tariq;376936006;26 May 1987;0569506633;C38C26;Kia;2010;13 February 2012;17 April 2012;4096
Abdallah Tariq;970822717;15 February 1983;0595379605;V61Q66;Nissan;2011;14 February 2012;27 March 2012;3906
Jamal Amer;132380395;12 December 1999;0535276328;Z29Q25;Volkswagen;2011;14 February 2012;16 March 2012;4216
Abdallah Amer;853065685;6 May 1996;0590122730;P19T32;Hyundai;2010;15 February 2012;07 April 2012;3432
Tariq Khalaf;597587749;21 July 1986;0547169881;H98F36;Ford;2012;18 February 2012;28 April 2012;5040
Suleiman Jaber;471442857;6 August 1991;0599743117;Z76J47;Audi;2010;18 February 2012;07 March 2012;2412
Jaber Amer;473480430;8 March 1990;0570597437;K68B30;Mitsubishi;2010;18 February 2012;30 April 2012;7128
Nassar Khalaf;441697167;9 June 1976;0532788521;M26B93;Volkswagen;2010;20 February 2012;05 April 2012;6840
Tariq Suleiman;226463092;22 March 1976;0569701774;N91F16;Nissan;2012;22 February 2012;20 April 2012;6177
Awwad Zeyad;637046513;1 November 1978;0589737238;Y56W65;Audi;2011;24 February 2012;29 April 2012;9230
Salma Nassar;449966704;1 September 1983;0598398479;B83E58;Nissan;2011;26 February 2012;07 May 2012;8094
Nassar Alzeer;525753849;25 May 1975;0568975357;Q54T85;Mazda;2010;26 February 2012;18 April 2012;6084
Jaber Abedlrahman;614614209;9 June 1999;0577364454;S29M94;Mazda;2011;27 February 2012;17 March 2012;2166
Amer Suleiman;202465202;5 November 1979;0546797897;E69X86;Nissan;2012;28 February 2012;03 April 2012;4147
Aseel Zeyad;720734676;28 November 1989;0518161111;Y58S22;Kia;2011;03 March 2012;29 March 2012;1820
Saba Zeyad;797090550;2 April 1970;0593656833;X94J80;Volkswagen;2010;07 March 2012;28 April 2012;8320
Aseel Abdallah;845211217;15 September 1978;0518590262;Z76J47;Audi;2010;08 March 2012;17 March 2012;1314
Mariam Nassar;698015852;25 March 1981;0561278344;P17F92;Volkswagen;2012;09 March 2012;24 April 2012;5612
Razan Amer;135504381;24 November 1999;0531982179;J35R40;Mazda;2010;10 March 2012;16 May 2012;6432
Jamal Jamal;103095887;17 July 1992;0589613186;S67P32;Mazda;2010;10 March 2012;16 April 2012;4107
Ahmad Jamal;330813732;3 June 1984;0539311771;P36B17;Honda;2010;12 March 2012;13 May 2012;6417
Abdallah Abdul_Kreem;594791717;4 April 1986;0533847701;M10O30;BMW;2012;15 March 2012;29 May 2012;10800
Razan Jaber;676151757;9 July 1989;0595601008;M97W91;Audi;2012;16 March 2012;07 April 2012;3212
Sana Tariq;494918404;17 October 1983;0551474405;Z29Q25;Volkswagen;2011;17 March 2012;07 April 2012;2646
Tariq Jamal;963907638;21 December 1998;0589401153;S29M94;Mazda;2011;18 March 2012;22 March 2012;372
Oday Nassar;365939587;7 June 1991;0580584870;Z76J47;Audi;2010;18 March 2012;02 June 2012;11856
Salam Jaber;900484465;13 March 1973;0557221583;C13I81;Ford;2012;19 March 2012;14 May 2012;4312
Aseel Alzeer;365832445;4 December 1976;0591292711;R27T52;Ford;2012;21 March 2012;09 May 2012;2940
Haneen Abdallah;783180146;24 June 1989;0588316033;V27R24;Mitsubishi;2012;22 March 2012;11 April 2012;2010
Abedlrahman Jamal;142670439;17 August 1980;0586078511;F52W26;Hyundai;2011;23 March 2012;25 March 2012;154
Aseel Suleiman;737103310;17 July 1993;0584190309;S29M94;Mazda;2011;23 March 2012;28 May 2012;6237
Mariam Khalaf;417382578;6 March 1996;0552264872;F52W26;Hyundai;2011;26 March 2012;12 June 2012;4914
Haneen Abdullah;735506005;12 January 1971;0567342374;V61Q66;Nissan;2011;28 March 2012;03 April 2012;576
Oday Abdallah;121141138;1 July 1998;0594275855;I59M44;Volkswagen;2012;29 March 2012;03 June 2012;8184
Abdallah Khalid;824411832;17 May 1978;0546326385;Y58S22;Kia;2011;30 March 2012;22 April 2012;1679
Awwad Abdullah;272698645;22 January 1976;0588635311;E69X86;Nissan;2012;04 April 2012;25 April 2012;2331
Sana Jamal;998675354;7 November 1983;0587663091;V61Q66;Nissan;2011;04 April 2012;08 June 2012;7702
Khalid Salem;802615704;10 February 1980;0531931850;Z71U26;Mitsubishi;2010;05 April 2012;06 May 2012;3394
Abdullah Khalaf;630047367;29 August 1993;0559103894;M26B93;Volkswagen;2010;06 April 2012;25 May 2012;7154
Zeyad Abdullah;652132348;8 April 2000;0551646877;P19T32;Hyundai;2010;08 April 2012;15 April 2012;462
Nassar Abdallah;532855751;28 October 1999;0555463005;M97W91;Audi;2012;08 April 2012;08 June 2012;8296
Abdul_Kreem Oday;693016355;8 July 1985;0572659433;Z29Q25;Volkswagen;2011;09 April 2012;13 May 2012;4760
Salma Khalaf;679329871;3 February 2002;0515095150;V27R24;Mitsubishi;2012;12 April 2012;20 May 2012;4275
Sana Abdullah;731943586;10 April 1975;0597192138;P19T32;Hyundai;2010;16 April 2012;22 May 2012;2232
Abdullah Mohammad;342558495;8 May 1978;0541819610;S67P32;Mazda;2010;17 April 2012;27 May 2012;4740
Abedlrahman Suleiman;868852647;6 August 1991;0511656947;C38C26;Kia;2010;18 April 2012;29 May 2012;2624
Abdullah Zeyad;973954123;9 December 1991;0589050124;Q54T85;Mazda;2010;19 April 2012;01 May 2012;1188
Salam Awwad;627899012;13 November 1996;0520451704;N91F16;Nissan;2012;21 April 2012;29 June 2012;7555
Mariam Jaber;509945809;28 September 1991;0591164628;Y58S22;Kia;2011;23 April 2012;02 May 2012;621
Salem Nassar;625272492;21 August 1972;0533046455;P17F92;Volkswagen;2012;25 April 2012;06 July 2012;9648
Abedlrahman Abedlrahman;731275340;12 April 1972;0543249914;E69X86;Nissan;2012;26 April 2012;28 April 2012;216
Awwad Oday;424089065;10 June 1970;0539173335;H98F36;Ford;2012;29 April 2012;17 July 2012;5293
Sana Mohammad;101932199;3 April 1999;0530914105;X94J80;Volkswagen;2010;29 April 2012;16 June 2012;7680
Abdullah Abdul_Kreem;951750471;2 May 1976;0561283260;E69X86;Nissan;2012;29 April 2012;26 May 2012;2713
Jaber Tariq;244632696;2 July 1977;0562212252;Y56W65;Audi;2011;30 April 2012;02 June 2012;3960
Awwad Ahmad;387062442;10 May 1983;0574418724;K68B30;Mitsubishi;2010;01 May 2012;08 May 2012;703
Saba Mohammad;219435550;25 February 1989;0553690537;Q54T85;Mazda;2010;02 May 2012;11 June 2012;4200
Awwad Jamal;281388877;28 May 1987;0560656185;Y58S22;Kia;2011;03 May 2012;27 June 2012;3575
Jamal Oday;841924329;14 February 1981;0584061855;Z71U26;Mitsubishi;2010;07 May 2012;20 May 2012;1189
Abdul_Kreem Ahmad;846759814;9 February 1972;0517991798;B83E58;Nissan;2011;08 May 2012;28 May 2012;2220
Haneen Alzeer;206101258;13 March 1972;0574886755;K68B30;Mitsubishi;2010;09 May 2012;10 May 2012;106
Razan Zeyad;905827889;3 August 1978;0548097264;R27T52;Ford;2012;10 May 2012;13 June 2012;2176
Razan Salem;121844921;7 December 1978;0548882413;K68B30;Mitsubishi;2010;11 May 2012;31 May 2012;1800
Saba Abdul_Kreem;772538992;16 June 1989;0573389266;P36B17;Honda;2010;14 May 2012;16 July 2012;7371
Salam Alzeer;844171054;5 February 1974;0510337410;Z29Q25;Volkswagen;2011;14 May 2012;01 August 2012;10428
Ahmad Oday;853260929;4 July 1978;0510743508;C13I81;Ford;2012;15 May 2012;07 July 2012;3763
Saba Salem;992846089;28 December 1971;0573366154;J35R40;Mazda;2010;17 May 2012;17 June 2012;2883
Mohammad Mohammad;227003002;27 July 2000;0528805316;V27R24;Mitsubishi;2012;21 May 2012;18 June 2012;3066
Abdallah Oday;953839876;19 January 1992;0558371459;Z71U26;Mitsubishi;2010;21 May 2012;04 August 2012;8325
Salam Abdullah;804077310;13 February 1993;0550025646;P19T32;Hyundai;2010;23 May 2012;25 July 2012;3906
Awwad Khalaf;307210098;5 October 1980;0568352373;M26B93;Volkswagen;2010;26 May 2012;21 July 2012;7616
Nassar Nassar;413762837;4 December 1998;0539611473;E69X86;Nissan;2012;27 May 2012;01 July 2012;3937
Khalid Abdallah;368717052;4 July 1983;0576993690;S67P32;Mazda;2010;28 May 2012;02 August 2012;7128
Oday Oday;701982444;19 July 1981;0578509156;S29M94;Mazda;2011;29 May 2012;30 June 2012;3024
Haneen Nassar;276923479;9 July 1971;0544032400;B83E58;Nissan;2011;29 May 2012;26 June 2012;3024
Haneen Amer;513314574;6 August 1987;0510243302;M10O30;BMW;2012;30 May 2012;14 August 2012;9880
Razan Ahmad;210132275;8 July 1984;0599509036;C38C26;Kia;2010;30 May 2012;08 August 2012;4760
Mohammad Abdul_Kreem;541591996;26 March 1996;0548292654;K68B30;Mitsubishi;2010;01 June 2012;26 June 2012;2737
Salma Abdullah;767925487;15 July 1991;0576187865;Z76J47;Audi;2010;03 June 2012;14 July 2012;5084
Mariam Jamal;650825669;12 June 1984;0564836385;Y56W65;Audi;2011;03 June 2012;22 July 2012;7840
Suleiman Alzeer;106177429;29 February 1998;0531098315;I59M44;Volkswagen;2012;04 June 2012;20 August 2012;11396
Ahmad Jaber;844867068;28 November 1986;0572766253;V61Q66;Nissan;2011;09 June 2012;24 August 2012;7296
Abedlrahman Ahmad;578330777;12 May 1978;0577408722;M97W91;Audi;2012;09 June 2012;17 August 2012;10764
Abdallah Abdallah;535932015;20 December 1976;0568660303;Q54T85;Mazda;2010;12 June 2012;23 June 2012;1188
Salam Amer;870927529;8 March 1980;0587415706;F52W26;Hyundai;2011;13 June 2012;01 July 2012;1116
Abdul_Kreem Mohammad;214750674;25 July 1974;0578408437;R27T52;Ford;2012;14 June 2012;20 August 2012;4757
Salam Salem;871170380;3 June 1972;0593015454;X94J80;Volkswagen;2010;17 June 2012;23 July 2012;5184
Ahmad Abedlrahman;236163186;21 March 1991;0531094853;J35R40;Mazda;2010;18 June 2012;21 August 2012;6624
Mariam Mohammad;659083072;22 September 1989;0593806166;V27R24;Mitsubishi;2012;19 June 2012;20 June 2012;117
Zeyad Jamal;152893333;10 July 1974;0593570488;V27R24;Mitsubishi;2012;21 June 2012;07 July 2012;1920
Khalid Alzeer;174264605;18 April 1998;0587301040;Q54T85;Mazda;2010;24 June 2012;09 August 2012;4485
Aseel Khalaf;965265730;19 May 2001;0522469388;B83E58;Nissan;2011;27 June 2012;09 July 2012;1350
Abdul_Kreem Abdallah;386529383;28 April 1983;0542627062;K68B30;Mitsubishi;2010;27 June 2012;09 September 2012;8658
Suleiman Zeyad;963956950;7 April 1991;0515312242;Y58S22;Kia;2011;28 June 2012;18 August 2012;3213
Nassar Tariq;337517246;15 March 1996;0569105365;N91F16;Nissan;2012;30 June 2012;14 September 2012;7524
Salem Jamal;362677047;5 November 2002;0562884469;S29M94;Mazda;2011;01 July 2012;07 September 2012;7038
Oday Jamal;130173118;15 April 2002;0533904910;E69X86;Nissan;2012;02 July 2012;29 August 2012;6090
Abdullah Amer;148078166;16 January 1999;0556024089;F52W26;Hyundai;2011;02 July 2012;17 September 2012;5236
Oday Khalid;796832051;17 June 1991;0552982330;P17F92;Volkswagen;2012;07 July 2012;22 September 2012;10318
Sana Abdul_Kreem;128585906;10 July 1984;0589449962;C13I81;Ford;2012;08 July 2012;09 August 2012;1920
Amer Jaber;726936542;12 November 1977;0546805459;V27R24;Mitsubishi;2012;08 July 2012;28 July 2012;2010
Nassar Ahmad;577573121;17 July 1987;0568365885;B83E58;Nissan;2011;10 July 2012;15 September 2012;6432
Sana Zeyad;763608848;22 July 1984;0598421325;Z76J47;Audi;2010;15 July 2012;05 September 2012;7696
Jaber Zeyad;437565850;10 November 1981;0543140345;P36B17;Honda;2010;17 July 2012;15 August 2012;3480
Abdallah Salem;427177804;4 March 1983;0598816443;H98F36;Ford;2012;18 July 2012;27 August 2012;2640
Abdul_Kreem Suleiman;366324242;6 January 1976;0527618789;M26B93;Volkswagen;2010;22 July 2012;12 August 2012;3150
Khalid Abdul_Kreem;236437845;2 September 1975;0546060610;Y56W65;Audi;2011;23 July 2012;24 August 2012;4032
Zeyad Abedlrahman;890093238;5 July 1981;0551385343;X94J80;Volkswagen;2010;24 July 2012;01 August 2012;1056
Oday Abdul_Kreem;611094761;1 January 1998;0581924011;P19T32;Hyundai;2010;26 July 2012;30 August 2012;2135
Abdallah Alzeer;895883304;6 November 1986;0517672103;V27R24;Mitsubishi;2012;29 July 2012;17 September 2012;4650
Abdul_Kreem Alzeer;558134873;8 June 1997;0549447476;Z29Q25;Volkswagen;2011;02 August 2012;24 September 2012;7526
Nassar Zeyad;698415623;18 July 2000;0521264598;X94J80;Volkswagen;2010;02 August 2012;29 August 2012;3240
Salem Khalaf;426692173;22 July 1981;0513649816;S67P32;Mazda;2010;03 August 2012;05 October 2012;6898
Oday Jaber;165049421;5 February 1976;0553358671;Z71U26;Mitsubishi;2010;05 August 2012;11 August 2012;648
Jamal Suleiman;390137765;19 August 1992;0510755733;C38C26;Kia;2010;09 August 2012;15 September 2012;2405
Haneen Zeyad;851597501;10 November 1983;0593223349;Q54T85;Mazda;2010;10 August 2012;16 September 2012;3829
Awwad Amer;348325285;21 June 1999;0518557419;C13I81;Ford;2012;10 August 2012;29 October 2012;5040
Saba Ahmad;126382133;22 March 1981;0530592597;Z71U26;Mitsubishi;2010;12 August 2012;21 September 2012;4620
Khalid Nassar;334449178;19 October 1998;0594394200;M26B93;Volkswagen;2010;13 August 2012;14 August 2012;148
Awwad Abdallah;962663274;5 November 1996;0570702217;M10O30;BMW;2012;15 August 2012;13 October 2012;7316
Jamal Zeyad;255843308;24 August 1992;0519573261;M26B93;Volkswagen;2010;15 August 2012;19 October 2012;7930
Sana Nassar;725714519;27 July 1973;0522971094;P36B17;Honda;2010;16 August 2012;10 September 2012;2250
Tariq Oday;301071524;24 May 1986;0578297047;M97W91;Audi;2012;18 August 2012;26 October 2012;10764
Abdullah Salem;907923274;4 September 1984;0528436318;Y58S22;Kia;2011;19 August 2012;13 September 2012;2000
Mohammad Zeyad;876292470;24 February 1992;0577778184;I59M44;Volkswagen;2012;21 August 2012;24 October 2012;10240
Oday Zeyad;885983642;6 December 1980;0520011520;R27T52;Ford;2012;21 August 2012;01 October 2012;2706
Mohammad Khalid;951548379;22 September 1989;0554146880;J35R40;Mazda;2010;22 August 2012;21 September 2012;3600
Razan Khalid;855081597;14 January 1974;0532710191;V61Q66;Nissan;2011;25 August 2012;30 August 2012;555
Amer Mohammad;779154161;19 January 1987;0575442886;Y56W65;Audi;2011;25 August 2012;05 October 2012;5248
Zeyad Oday;717186806;17 April 1990;0559930893;H98F36;Ford;2012;28 August 2012;08 October 2012;3075
Abedlrahman Awwad;677607728;26 July 2001;0563214511;E69X86;Nissan;2012;30 August 2012;23 October 2012;6075
Abdullah Jaber;755066709;14 August 1983;0584964750;X94J80;Volkswagen;2010;30 August 2012;07 November 2012;9246
Tariq Abdallah;577656796;19 October 1973;0534761687;P19T32;Hyundai;2010;31 August 2012;22 October 2012;3744
Saba Amer;507430388;7 February 1981;0531373780;V61Q66;Nissan;2011;31 August 2012;13 October 2012;4192
;;17 October 1976;;Z76J47;Audi;2010;06 September 2012;10 November 2012;9100
Saba Suleiman;639148354;26 June 1995;0522583249;S29M94;Mazda;2011;08 September 2012;16 October 2012;4275
Salem Alzeer;258071747;3 August 1999;0573930073;K68B30;Mitsubishi;2010;10 September 2012;28 November 2012;8295
Suleiman Ahmad;533211164;12 April 1986;0516922406;P36B17;Honda;2010;11 September 2012;18 November 2012;6528
Aseel Amer;974165712;2 January 1988;0513680099;Y58S22;Kia;2011;14 September 2012;30 November 2012;6083
Zeyad Ahmad;583711441;7 April 1974;0591446538;N91F16;Nissan;2012;15 September 2012;06 November 2012;5226
Haneen Awwad;984588955;17 June 1999;0587315091;B83E58;Nissan;2011;16 September 2012;26 October 2012;4560
Jamal Awwad;677522816;14 November 1992;0569813645;C38C26;Kia;2010;16 September 2012;26 October 2012;3080
Zeyad Jaber;869719811;2 June 1980;0530066628;Q54T85;Mazda;2010;17 September 2012;15 October 2012;2646
Tariq Ahmad;184431550;26 December 1973;0563971915;F52W26;Hyundai;2011;18 September 2012;28 October 2012;3080
Haneen Tariq;665536868;4 June 1978;0585660235;V27R24;Mitsubishi;2012;18 September 2012;18 October 2012;2970
Mohammad Abedlrahman;202839154;3 October 1977;0574705869;Z71U26;Mitsubishi;2010;22 September 2012;07 December 2012;8208
Mohammad Amer;136277961;14 February 1996;0556578207;J35R40;Mazda;2010;22 September 2012;19 October 2012;2551
Razan Jamal;923369360;2 July 1984;0543349103;P17F92;Volkswagen;2012;23 September 2012;25 October 2012;3840
Khalid Tariq;923853107;29 April 1978;0596390628;Z29Q25;Volkswagen;2011;25 September 2012;22 October 2012;3402
Aseel Abedlrahman;109786477;5 August 2002;0513019550;R27T52;Ford;2012;02 October 2012;04 December 2012;4662
Suleiman Salem;218637712;5 June 1998;0598929681;S67P32;Mazda;2010;06 October 2012;15 November 2012;3780
Nassar Abdullah;383997861;16 September 1986;0592361865;Y56W65;Audi;2011;06 October 2012;07 November 2012;4480
Zeyad Awwad;116741945;4 January 1999;0554989627;H98F36;Ford;2012;09 October 2012;25 November 2012;3619
Salma Jaber;911827300;28 July 1973;0561332404;M10O30;BMW;2012;14 October 2012;11 December 2012;8120
Zeyad Salem;308616626;2 April 2000;0539531020;V61Q66;Nissan;2011;14 October 2012;26 November 2012;4450
Abedlrahman Abdullah;471624216;6 July 1987;0559045023;Q54T85;Mazda;2010;16 October 2012;14 December 2012;5929
Sana Awwad;673859604;12 July 1970;0525393299;S29M94;Mazda;2011;17 October 2012;22 November 2012;3618
Salam Ahmad;828765340;1 December 1998;0533078108;V27R24;Mitsubishi;2012;19 October 2012;17 November 2012;2784
Abdallah Khalaf;610579424;22 June 1973;0555593324;M26B93;Volkswagen;2010;20 October 2012;05 November 2012;2560
Oday Mohammad;242197759;9 December 1986;0594672962;J35R40;Mazda;2010;20 October 2012;10 December 2012;5355
Amer Nassar;564211344;9 October 1998;0527328085;P19T32;Hyundai;2010;23 October 2012;01 January 2013;4620
Abdul_Kreem Abdul_Kreem;717515140;7 November 1996;0530893268;Z29Q25;Volkswagen;2011;23 October 2012;27 December 2012;9880
Aseel Tariq;376936006;26 May 1987;0569506633;E69X86;Nissan;2012;24 October 2012;20 November 2012;3037
Abdallah Tariq;970822717;15 February 1983;0595379605;I59M44;Volkswagen;2012;25 October 2012;30 November 2012;5040
Jamal Amer;132380395;12 December 1999;0535276328;P17F92;Volkswagen;2012;26 October 2012;30 October 2012;488
Abdallah Amer;853065685;6 May 1996;0590122730;M97W91;Audi;2012;27 October 2012;02 January 2013;10050
Tariq Khalaf;597587749;21 July 1986;0547169881;B83E58;Nissan;2011;27 October 2012;04 November 2012;828
Suleiman Jaber;471442857;6 August 1991;0599743117;C38C26;Kia;2010;28 October 2012;07 January 2013;5325
Jaber Amer;473480430;8 March 1990;0570597437;F52W26;Hyundai;2011;29 October 2012;16 November 2012;1350
Nassar Khalaf;441697167;9 June 1976;0532788521;C13I81;Ford;2012;30 October 2012;14 December 2012;3240
Tariq Suleiman;226463092;22 March 1976;0569701774;P17F92;Volkswagen;2012;31 October 2012;16 November 2012;2144
Awwad Zeyad;637046513;1 November 1978;0589737238;B83E58;Nissan;2011;05 November 2012;18 January 2013;8547
Salma Nassar;449966704;1 September 1983;0598398479;M26B93;Volkswagen;2010;06 November 2012;16 November 2012;1200
Nassar Alzeer;525753849;25 May 1975;0568975357;N91F16;Nissan;2012;07 November 2012;28 November 2012;2016
Jaber Abedlrahman;614614209;9 June 1999;0577364454;X94J80;Volkswagen;2010;08 November 2012;22 December 2012;5984
Amer Suleiman;202465202;5 November 1979;0546797897;Y56W65;Audi;2011;08 November 2012;30 December 2012;6760
Aseel Zeyad;720734676;28 November 1989;0518161111;Z76J47;Audi;2010;11 November 2012;09 January 2013;8024
Saba Zeyad;797090550;2 April 1970;0593656833;S67P32;Mazda;2010;16 November 2012;17 January 2013;5952
Aseel Abdallah;845211217;15 September 1978;0518590262;F52W26;Hyundai;2011;17 November 2012;01 February 2013;5548
Mariam Nassar;698015852;25 March 1981;0561278344;P17F92;Volkswagen;2012;18 November 2012;21 January 2013;8064
Razan Amer;135504381;24 November 1999;0531982179;M26B93;Volkswagen;2010;18 November 2012;09 December 2012;2604
Jamal Jamal;103095887;17 July 1992;0589613186;V27R24;Mitsubishi;2012;18 November 2012;06 February 2013;7560
Ahmad Jamal;330813732;3 June 1984;0539311771;P36B17;Honda;2010;19 November 2012;08 January 2013;4950
Abdallah Abdul_Kreem;594791717;4 April 1986;0533847701;E69X86;Nissan;2012;21 November 2012;01 February 2013;7452
Razan Jaber;676151757;9 July 1989;0595601008;S29M94;Mazda;2011;23 November 2012;01 January 2013;4270
Sana Tariq;494918404;17 October 1983;0551474405;H98F36;Ford;2012;26 November 2012;29 December 2012;2541
Tariq Jamal;963907638;21 December 1998;0589401153;V61Q66;Nissan;2011;27 November 2012;09 December 2012;1116
Oday Nassar;365939587;7 June 1991;0580584870;K68B30;Mitsubishi;2010;29 November 2012;18 December 2012;2280
Salam Jaber;900484465;13 March 1973;0557221583;N91F16;Nissan;2012;29 November 2012;05 February 2013;8058
;;4 December 1976;;Y58S22;Kia;2011;01 December 2012;05 February 2013;4884
Haneen Abdallah;783180146;24 June 1989;0588316033;I59M44;Volkswagen;2012;01 December 2012;12 December 2012;1320
Abedlrahman Jamal;142670439;17 August 1980;0586078511;R27T52;Ford;2012;05 December 2012;08 February 2013;4030
Aseel Suleiman;737103310;17 July 1993;0584190309;Z71U26;Mitsubishi;2010;08 December 2012;24 February 2013;7371
Mariam Khalaf;417382578;6 March 1996;0552264872;M26B93;Volkswagen;2010;10 December 2012;31 December 2012;2940
Haneen Abdullah;735506005;12 January 1971;0567342374;V61Q66;Nissan;2011;10 December 2012;06 January 2013;2835
Oday Abdallah;121141138;1 July 1998;0594275855;J35R40;Mazda;2010;11 December 2012;14 December 2012;310
;;17 May 1978;;M10O30;BMW;2012;12 December 2012;13 February 2013;9450
Awwad Abdullah;272698645;22 January 1976;0588635311;I59M44;Volkswagen;2012;13 December 2012;21 December 2012;1280
Sana Jamal;998675354;7 November 1983;0587663091;Q54T85;Mazda;2010;15 December 2012;28 January 2013;5016
Khalid Salem;802615704;10 February 1980;0531931850;C13I81;Ford;2012;15 December 2012;22 January 2013;2698
Abdullah Khalaf;630047367;29 August 1993;0559103894;J35R40;Mazda;2010;15 December 2012;21 January 2013;4273
Zeyad Abdullah;652132348;8 April 2000;0551646877;K68B30;Mitsubishi;2010;19 December 2012;19 January 2013;3348
Nassar Abdallah;532855751;28 October 1999;0555463005;I59M44;Volkswagen;2012;22 December 2012;22 January 2013;4340
Abdul_Kreem Oday;693016355;8 July 1985;0572659433;X94J80;Volkswagen;2010;23 December 2012;03 February 2013;5460
Salma Khalaf;679329871;3 February 2002;0515095150;Z29Q25;Volkswagen;2011;28 December 2012;20 January 2013;3312
Sana Abdullah;731943586;10 April 1975;0597192138;H98F36;Ford;2012;30 December 2012;17 February 2013;3871
Abdullah Mohammad;342558495;8 May 1978;0541819610;Y56W65;Audi;2011;31 December 2012;11 February 2013;5880
Abedlrahman Suleiman;868852647;6 August 1991;0511656947;O21H46;BMW;2013;01 January 2013;22 January 2013;2898
Abdullah Zeyad;973954123;9 December 1991;0589050124;X92L17;BMW;2013;01 January 2013;22 March 2013;12480
Salam Awwad;627899012;13 November 1996;0520451704;X36I18;Audi;2013;01 January 2013;21 January 2013;2800
Mariam Jaber;509945809;28 September 1991;0591164628;O26Z63;Volkswagen;2013;01 January 2013;26 January 2013;4000
Salem Nassar;625272492;21 August 1972;0533046455;T78Y53;Nissan;2013;01 January 2013;11 January 2013;1125
Abedlrahman Abedlrahman;731275340;12 April 1972;0543249914;A50K96;Volkswagen;2013;01 January 2013;19 January 2013;2196
