Tariq Awwad;816099283;1 December 1970;0583832843;R55R13;Mazda;2010;01 January 2012;18 January 2012;1555
Mohammad Khalaf;655809193;27 January 1992;0559219644;H52S45;Volkswagen;2012;01 January 2012;25 February 2012;6710
Jamal Mohammad;341113752;19 October 1971;0524608669;X64W64;Mazda;2012;01 January 2012;09 February 2012;4212
Awwad Oday;546750407;17 September 1989;0513466023;F65P88;Honda;2010;01 January 2012;27 February 2012;5899
Ahmad Awwad;648822100;13 October 1993;0556530774;X50W58;Kia;2012;01 January 2012;27 February 2012;4332
Zeyad Salem;349162733;12 April 1970;0519224705;N36A55;Hyundai;2010;01 January 2012;01 February 2012;2015
Saba Zeyad;517127985;4 April 1994;0540574343;J86R44;Honda;2012;01 January 2012;27 February 2012;5728
Mohammad Zeyad;653666325;17 July 1971;0516138831;Q22B14;Hyundai;2012;05 January 2012;11 March 2012;4422
Razan Alzeer;154258024;8 April 1980;0598800937;S73X98;Volkswagen;2011;08 January 2012;23 January 2012;2130
Oday Suleiman;192386550;6 November 1992;0577405415;Q96H76;Mercedes;2011;08 January 2012;20 March 2012;11376
Ahmad Abdallah;966639434;28 April 1972;0536593873;W13W87;Mazda;2012;14 January 2012;31 March 2012;6930
Oday Salem;938386219;10 January 1993;0544749757;R55R13;Mazda;2010;19 January 2012;26 March 2012;7939
Sana Zeyad;702009512;10 June 1974;0532127149;B57X54;Mazda;2011;24 January 2012;17 March 2012;6201
Mariam Alzeer;909132643;8 August 1981;0550820378;S73X98;Volkswagen;2011;24 January 2012;09 April 2012;9120
Suleiman Mohammad;405900221;24 November 1991;0522834553;V28F29;BMW;2011;26 January 2012;28 March 2012;9796
Awwad Jamal;300491641;1 October 1989;0579922791;F98Y40;Hyundai;2011;28 January 2012;31 January 2012;219
Sana Awwad;103900476;28 June 1977;0587246195;S81M47;Hyundai;2011;30 January 2012;15 February 2012;1216
Aseel Salem;754649562;14 January 2001;0528724806;F98Y40;Hyundai;2011;01 February 2012;11 April 2012;5040
Mohammad Suleiman;187588220;14 February 1996;0580872412;N36A55;Hyundai;2010;02 February 2012;03 February 2012;70
Nassar Zeyad;758132601;16 May 1999;0557674947;A31L13;Volkswagen;2011;03 February 2012;28 March 2012;8316
Abdul_Kreem Awwad;128957742;18 November 2000;0579953977;N36A55;Hyundai;2010;04 February 2012;15 April 2012;4757
Tariq Jaber;394587807;22 May 1987;0558312987;A38M74;Mercedes;2012;08 February 2012;19 March 2012;6000
Mohammad Abdul_Kreem;169935523;24 May 1977;0595450367;C54Z31;Volkswagen;2011;09 February 2012;19 February 2012;1420
Zeyad Khalaf;390929627;10 April 1986;0512274512;X64W64;Mazda;2012;10 February 2012;06 March 2012;2437
Abdallah Zeyad;240414565;17 May 1988;0526811479;P43C86;Mazda;2011;15 February 2012;03 April 2012;5112
Zeyad Mohammad;194462732;4 August 1984;0561406820;L80W41;BMW;2012;15 February 2012;07 March 2012;2646
Abdullah Zeyad;299001628;16 June 1992;0517663761;O57C51;BMW;2011;16 February 2012;28 February 2012;1752
Haneen Abdallah;828605208;8 September 1973;0561288720;S81M47;Hyundai;2011;16 February 2012;16 March 2012;1769
Abdullah Khalaf;623486172;18 December 1976;0530058581;J37Y19;Honda;2010;20 February 2012;27 March 2012;3564
Mariam Oday;539874328;6 May 1991;0582282588;C54Z31;Volkswagen;2011;20 February 2012;20 April 2012;9120
Abedlrahman Abedlrahman;989958912;6 July 1990;0543437271;L64T17;Mercedes;2010;21 February 2012;08 March 2012;2432
Mariam Nassar;109151778;27 October 2000;0530831970;K65X40;Honda;2012;26 February 2012;13 March 2012;1608
Suleiman Oday;186839199;24 December 1985;0587424580;H52S45;Volkswagen;2012;26 February 2012;06 May 2012;10920
Mohammad Khalid;454139150;17 August 1993;0574999887;G17M86;Mercedes;2012;27 February 2012;21 April 2012;7344
Razan Suleiman;132753707;25 August 1986;0587355119;F65P88;Honda;2010;28 February 2012;05 March 2012;684
Aseel Abdallah;453095639;18 January 1995;0582091886;X50W58;Kia;2012;28 February 2012;22 March 2012;1426
Salam Mohammad;686464155;27 January 1984;0523312888;J86R44;Honda;2012;28 February 2012;02 March 2012;355
Abdul_Kreem Abdallah;842305664;24 November 1980;0546653329;O57C51;BMW;2011;29 February 2012;13 April 2012;5544
Razan Mohammad;939842362;8 June 2002;0591887749;J86R44;Honda;2012;03 March 2012;13 March 2012;960
Awwad Abdullah;944218418;10 May 1973;0539449937;V82A82;Volkswagen;2010;04 March 2012;10 March 2012;720
Razan Khalid;688782632;13 January 1988;0542967808;J67G99;Nissan;2012;05 March 2012;08 May 2012;6816
Nassar Awwad;717983714;29 September 1997;0516667191;F65P88;Honda;2010;06 March 2012;18 May 2012;6789
Tariq Abdul_Kreem;654068838;8 March 1995;0584834971;X64W64;Mazda;2012;07 March 2012;27 April 2012;4972
Abedlrahman Nassar;446513377;1 February 1998;0552741981;L80W41;BMW;2012;08 March 2012;14 May 2012;9648
Amer Jaber;774050602;8 August 1989;0581725174;L64T17;Mercedes;2010;09 March 2012;24 March 2012;1800
Abedlrahman Jamal;896738863;9 October 1978;0544674404;X13X25;Kia;2010;11 March 2012;22 April 2012;2772
Salam Amer;740038812;24 October 1981;0520398930;V82A82;Volkswagen;2010;11 March 2012;07 May 2012;7752
Mariam Suleiman;103004381;1 May 1994;0597410463;Q22B14;Hyundai;2012;12 March 2012;02 May 2012;4029
Saba Oday;;13 January 1978;0551659828;J66V33;Audi;2010;14 March 2012;08 April 2012;3150
Abdullah Abdullah;328443423;4 May 1989;0590024187;K65X40;Honda;2012;14 March 2012;09 May 2012;6048
Abdallah Oday;642480477;11 April 1982;0599837085;J86R44;Honda;2012;14 March 2012;30 April 2012;4371
Salma Awwad;516876764;28 July 1997;0536906538;N43X76;BMW;2012;17 March 2012;28 April 2012;5292
Haneen Suleiman;159289165;18 December 1975;0532892931;S81M47;Hyundai;2011;17 March 2012;31 May 2012;4725
Awwad Nassar;959873029;5 December 1984;0556058569;L59Q49;Audi;2010;18 March 2012;23 April 2012;5688
Haneen Jaber;181991790;16 February 1987;0575712656;B57X54;Mazda;2011;18 March 2012;08 May 2012;4666
Suleiman Alzeer;596532639;19 June 1987;0539928218;T38F35;Nissan;2011;20 March 2012;23 April 2012;4029
Oday Zeyad;503297475;2 September 1980;0547497567;A38M74;Mercedes;2012;20 March 2012;13 April 2012;2976
Suleiman Jamal;528483393;7 March 1992;0572522599;Q96H76;Mercedes;2011;21 March 2012;31 March 2012;1400
Saba Abdallah;586092600;28 July 1980;0511344447;X50W58;Kia;2012;23 March 2012;19 May 2012;4503
Jamal Ahmad;201071142;27 March 1972;0596685478;L64T17;Mercedes;2010;25 March 2012;02 May 2012;5016
Saba Khalaf;937015400;2 December 1988;0537985581;R55R13;Mazda;2010;27 March 2012;05 May 2012;4621
Jaber Ahmad;193478557;28 April 1986;0529425696;J37Y19;Honda;2010;28 March 2012;22 May 2012;5692
Abdullah Awwad;185050093;1 October 1997;0594865548;V28F29;BMW;2011;29 March 2012;20 May 2012;8216
Awwad Alzeer;384146594;24 February 1996;0514754318;A31L13;Volkswagen;2011;29 March 2012;07 April 2012;1404
Aseel Abdul_Kreem;191134878;27 August 1988;0572110755;W13W87;Mazda;2012;01 April 2012;02 June 2012;6510
Ahmad Amer;346868712;11 October 1999;0569323903;Q96H76;Mercedes;2011;01 April 2012;27 April 2012;3380
Awwad Tariq;719097579;1 March 1999;0597995345;P43C86;Mazda;2011;04 April 2012;14 April 2012;1155
Ahmad Tariq;650417852;21 August 1986;0595781266;A31L13;Volkswagen;2011;08 April 2012;05 June 2012;7424
Aseel Abdullah;386812068;4 January 1992;0541838342;J66V33;Audi;2010;09 April 2012;24 June 2012;10488
Abdallah Nassar;136616427;24 May 2000;0548257492;S73X98;Volkswagen;2011;10 April 2012;14 June 2012;10140
Abdullah Nassar;931782525;11 July 1972;0573455246;F98Y40;Hyundai;2011;12 April 2012;08 May 2012;1794
Salma Jamal;478684150;12 February 1979;0527283916;O57C51;BMW;2011;14 April 2012;14 May 2012;3720
Jaber Khalid;229914680;12 July 1994;0547899009;A38M74;Mercedes;2012;14 April 2012;27 June 2012;11692
Suleiman Nassar;599587551;27 April 1989;0558986963;P43C86;Mazda;2011;15 April 2012;04 June 2012;5700
Abdullah Jaber;932197792;16 May 1997;0512891366;N36A55;Hyundai;2010;16 April 2012;24 June 2012;5037
Ahmad Jamal;916093256;2 April 1989;0597154355;C54Z31;Volkswagen;2011;21 April 2012;11 May 2012;3200
Tariq Abdullah;178816897;8 June 1978;0537398963;G17M86;Mercedes;2012;22 April 2012;24 May 2012;4736
Ahmad Oday;521565298;2 November 1980;0544970562;X13X25;Kia;2010;23 April 2012;15 May 2012;1672
Salam Awwad;211670728;17 January 1988;0537978894;L59Q49;Audi;2010;24 April 2012;07 May 2012;1794
Razan Ahmad;725375925;20 August 1975;0553893685;T38F35;Nissan;2011;24 April 2012;28 April 2012;444
Abdallah Jamal;489757617;8 July 1988;0568385898;X64W64;Mazda;2012;28 April 2012;02 July 2012;7507
Zeyad Abdul_Kreem;910443011;18 November 1995;0572093003;Q96H76;Mercedes;2011;28 April 2012;10 July 2012;10512
Salma Abedlrahman;951719242;9 December 1972;0570013934;N43X76;BMW;2012;29 April 2012;04 July 2012;8052
Abdullah Suleiman;604024966;14 June 2002;0572134658;T38F35;Nissan;2011;29 April 2012;02 June 2012;3060
Jamal Abdallah;517599996;12 October 1995;0547810756;J86R44;Honda;2012;01 May 2012;30 May 2012;3175
Abedlrahman Ahmad;737533345;8 April 1978;0543756904;Q22B14;Hyundai;2012;03 May 2012;16 July 2012;4514
Ahmad Khalaf;192769726;8 August 2002;0519460962;L64T17;Mercedes;2010;03 May 2012;11 July 2012;8280
Amer Khalaf;715595014;11 April 1972;0553433505;R55R13;Mazda;2010;06 May 2012;22 July 2012;7161
Mariam Khalid;803864352;28 June 1989;0540057587;H52S45;Volkswagen;2012;07 May 2012;15 July 2012;9798
Ahmad Ahmad;916020320;26 July 1994;0557443999;V82A82;Volkswagen;2010;08 May 2012;25 June 2012;7296
Amer Suleiman;472160488;18 March 1976;0535579134;L59Q49;Audi;2010;08 May 2012;20 May 2012;1632
Salam Ahmad;633816826;10 February 1996;0557028072;J67G99;Nissan;2012;09 May 2012;29 May 2012;2370
Oday Abedlrahman;143677365;6 May 1972;0573729921;B57X54;Mazda;2011;09 May 2012;03 July 2012;5197
Abdul_Kreem Nassar;169536647;6 October 2002;0566192119;F98Y40;Hyundai;2011;09 May 2012;15 July 2012;5293
Saba Awwad;790868654;3 June 1971;0543080118;K65X40;Honda;2012;10 May 2012;13 June 2012;3468
Zeyad Ahmad;566209423;1 September 1985;0561578327;C54Z31;Volkswagen;2011;12 May 2012;27 June 2012;6348
Jaber Jamal;200140564;12 August 1999;0589265810;L80W41;BMW;2012;15 May 2012;21 May 2012;720
Salam Oday;545664361;20 March 1998;0568157344;O57C51;BMW;2011;15 May 2012;24 June 2012;5360
Tariq Jamal;372165416;1 April 1977;0516151157;X13X25;Kia;2010;16 May 2012;17 June 2012;2272
Salma Oday;142912715;3 July 1991;0536660341;F65P88;Honda;2010;19 May 2012;29 June 2012;4366
Jamal Oday;821324866;19 June 1993;0556555797;X50W58;Kia;2012;20 May 2012;15 June 2012;1898
Suleiman Khalaf;535277013;24 December 1995;0558373752;V28F29;BMW;2011;21 May 2012;12 July 2012;7280
Zeyad Suleiman;367606898;14 January 2000;0552720191;L59Q49;Audi;2010;21 May 2012;23 July 2012;9954
Zeyad Zeyad;687088041;27 May 1972;0585503320;L80W41;BMW;2012;22 May 2012;07 July 2012;6072
Khalid Mohammad;782274294;11 September 1992;0584312865;J37Y19;Honda;2010;23 May 2012;05 June 2012;1228
Sana Suleiman;483337265;24 July 1993;0584254576;G17M86;Mercedes;2012;25 May 2012;18 June 2012;3360
Amer Tariq;891583944;8 April 1999;0552144538;J67G99;Nissan;2012;30 May 2012;02 July 2012;3465
Sana Alzeer;480600313;16 August 1978;0563418021;J86R44;Honda;2012;31 May 2012;16 August 2012;7507
Aseel Oday;663311597;14 March 1994;0584662670;S81M47;Hyundai;2011;01 June 2012;18 June 2012;1207
Ahmad Alzeer;267671618;14 July 1997;0520657458;W13W87;Mazda;2012;03 June 2012;14 July 2012;3751
Nassar Jamal;;10 November 1989;0553768822;T38F35;Nissan;2011;03 June 2012;19 June 2012;1920
Nassar Khalid;588762274;13 September 1980;0581972663;P43C86;Mazda;2011;05 June 2012;05 August 2012;5764
Abdul_Kreem Abdul_Kreem;516023110;24 September 1978;0556023787;A31L13;Volkswagen;2011;06 June 2012;07 August 2012;9672
Oday Ahmad;320820674;4 November 1986;0517051635;J37Y19;Honda;2010;06 June 2012;16 July 2012;3960
Salma Zeyad;177692312;10 June 1997;0547005947;K65X40;Honda;2012;14 June 2012;16 August 2012;5764
Tariq Suleiman;924003013;14 September 1984;0571754351;S73X98;Volkswagen;2011;15 June 2012;07 July 2012;3124
Aseel Amer;195566376;23 June 1999;0541076381;X50W58;Kia;2012;16 June 2012;10 August 2012;4015
Mohammad Mohammad;755237568;7 December 1980;0560359106;X13X25;Kia;2010;18 June 2012;13 July 2012;2000
Khalid Khalaf;558290123;27 November 1999;0575454191;G17M86;Mercedes;2012;19 June 2012;12 August 2012;7128
Saba Ahmad;663455360;20 February 1974;0523698888;S81M47;Hyundai;2011;19 June 2012;07 July 2012;1332
Abdallah Ahmad;621388116;24 March 1979;0574787242;T38F35;Nissan;2011;20 June 2012;14 July 2012;2340
Sana Jamal;466050706;12 May 1975;0559644783;J66V33;Audi;2010;25 June 2012;22 August 2012;7540
Amer Ahmad;769013672;14 October 1999;0597031068;N36A55;Hyundai;2010;25 June 2012;28 August 2012;4096
Khalid Jamal;833819806;13 June 1978;0516068751;O57C51;BMW;2011;25 June 2012;31 July 2012;4392
Awwad Awwad;450677987;1 March 1996;0595923148;V82A82;Volkswagen;2010;26 June 2012;05 July 2012;1116
Suleiman Jaber;878649989;18 September 1999;0520219449;A38M74;Mercedes;2012;28 June 2012;05 August 2012;6080
Haneen Zeyad;790074507;10 July 1993;0577844162;C54Z31;Volkswagen;2011;28 June 2012;03 September 2012;9514
Sana Jaber;468752141;3 February 1988;0586948583;F65P88;Honda;2010;30 June 2012;14 August 2012;4725
Jamal Khalaf;179076961;15 October 1975;0530340479;X64W64;Mazda;2012;03 July 2012;13 July 2012;1065
Haneen Ahmad;527819627;24 July 1992;0513463269;J67G99;Nissan;2012;03 July 2012;01 August 2012;3349
Haneen Mohammad;670144664;13 January 1973;0549949077;B57X54;Mazda;2011;04 July 2012;27 August 2012;5184
Ahmad Jaber;973780525;28 July 1976;0520551737;N43X76;BMW;2012;05 July 2012;05 August 2012;4526
Saba Abdul_Kreem;749869227;12 August 2002;0562848769;V82A82;Volkswagen;2010;06 July 2012;24 August 2012;5880
Ahmad Salem;215324943;24 October 1989;0584056551;L80W41;BMW;2012;08 July 2012;12 August 2012;4480
Awwad Mohammad;152175205;15 November 1999;0568953221;S73X98;Volkswagen;2011;08 July 2012;02 August 2012;3450
Abdullah Abdul_Kreem;328036526;14 May 1993;0561182854;S81M47;Hyundai;2011;08 July 2012;14 July 2012;468
Salam Suleiman;429159246;4 November 1997;0570696079;Q96H76;Mercedes;2011;11 July 2012;19 August 2012;5850
Khalid Abdullah;296930222;6 August 1976;0577699169;L64T17;Mercedes;2010;12 July 2012;21 August 2012;4960
Tariq Khalid;502169191;7 February 1983;0575365051;V28F29;BMW;2011;13 July 2012;31 August 2012;6860
Aseel Mohammad;133980094;5 August 1991;0585066139;X13X25;Kia;2010;14 July 2012;01 October 2012;5688
Saba Nassar;283712483;27 September 1987;0541106592;X64W64;Mazda;2012;14 July 2012;11 September 2012;6726
Jaber Salem;485484438;11 July 1975;0526210932;W13W87;Mazda;2012;15 July 2012;15 August 2012;3208
Khalid Ahmad;980938031;19 April 1996;0592852268;T38F35;Nissan;2011;15 July 2012;29 July 2012;1512
Suleiman Zeyad;955678796;28 November 2000;0583308870;S81M47;Hyundai;2011;15 July 2012;18 August 2012;2482
Abdullah Salem;100172702;17 October 1976;0567492470;H52S45;Volkswagen;2012;16 July 2012;19 July 2012;420
Salma Mohammad;145446929;6 June 1989;0532991568;F98Y40;Hyundai;2011;16 July 2012;20 July 2012;296
Mohammad Abdullah;214354845;29 January 1997;0595878701;Q22B14;Hyundai;2012;17 July 2012;23 July 2012;408
Salam Zeyad;811644775;8 April 1986;0555586872;J37Y19;Honda;2010;17 July 2012;11 August 2012;2362
Salem Suleiman;120514041;28 August 1999;0547947761;H52S45;Volkswagen;2012;20 July 2012;01 August 2012;1872
Jamal Khalid;439301621;2 October 1989;0577887434;F98Y40;Hyundai;2011;21 July 2012;09 October 2012;6160
Salem Jamal;215477544;28 September 1993;0556133730;R55R13;Mazda;2010;23 July 2012;28 July 2012;555
Razan Abdul_Kreem;156278648;18 May 1990;0559459033;L59Q49;Audi;2010;24 July 2012;16 September 2012;8424
Tariq Abedlrahman;599176766;18 October 1997;0570926346;Q22B14;Hyundai;2012;24 July 2012;08 August 2012;1020
Razan Khalaf;182071865;11 July 1996;0568766787;R55R13;Mazda;2010;29 July 2012;05 September 2012;4104
Tariq Awwad;816099283;1 December 1970;0583832843;T38F35;Nissan;2011;30 July 2012;04 October 2012;7326
Mohammad Khalaf;655809193;27 January 1992;0559219644;O57C51;BMW;2011;01 August 2012;18 October 2012;12480
Jamal Mohammad;341113752;19 October 1971;0524608669;J67G99;Nissan;2012;02 August 2012;02 September 2012;2836
Awwad Oday;546750407;17 September 1989;0513466023;H52S45;Volkswagen;2012;02 August 2012;19 August 2012;2516
Ahmad Awwad;648822100;13 October 1993;0556530774;S73X98;Volkswagen;2011;03 August 2012;27 August 2012;3168
Zeyad Salem;349162733;12 April 1970;0519224705;P43C86;Mazda;2011;06 August 2012;14 October 2012;6624
Saba Zeyad;517127985;4 April 1994;0540574343;A38M74;Mercedes;2012;06 August 2012;05 October 2012;7680
Mohammad Zeyad;653666325;17 July 1971;0516138831;N43X76;BMW;2012;06 August 2012;23 October 2012;11232
Razan Alzeer;154258024;8 April 1980;0598800937;A31L13;Volkswagen;2011;08 August 2012;16 October 2012;8556
Oday Suleiman;192386550;6 November 1992;0577405415;Q22B14;Hyundai;2012;09 August 2012;08 September 2012;2220
Ahmad Abdallah;966639434;28 April 1972;0536593873;X50W58;Kia;2012;11 August 2012;23 September 2012;2924
Oday Salem;938386219;10 January 1993;0544749757;J37Y19;Honda;2010;12 August 2012;14 October 2012;6993
Sana Zeyad;702009512;10 June 1974;0532127149;G17M86;Mercedes;2012;13 August 2012;01 October 2012;6468
Mariam Alzeer;909132643;8 August 1981;0550820378;L80W41;BMW;2012;13 August 2012;01 September 2012;2926
Suleiman Mohammad;405900221;24 November 1991;0522834553;F65P88;Honda;2010;15 August 2012;16 August 2012;108
Awwad Jamal;300491641;1 October 1989;0579922791;W13W87;Mazda;2012;16 August 2012;18 September 2012;3267
Sana Awwad;103900476;28 June 1977;0587246195;J86R44;Honda;2012;17 August 2012;21 October 2012;6922
Aseel Salem;754649562;14 January 2001;0528724806;K65X40;Honda;2012;17 August 2012;24 September 2012;3876
Mohammad Suleiman;187588220;14 February 1996;0580872412;F65P88;Honda;2010;17 August 2012;27 September 2012;4243
Nassar Zeyad;758132601;16 May 1999;0557674947;S81M47;Hyundai;2011;19 August 2012;14 September 2012;1794
Abdul_Kreem Awwad;128957742;18 November 2000;0579953977;Q96H76;Mercedes;2011;20 August 2012;04 October 2012;7200
Tariq Jaber;394587807;22 May 1987;0558312987;H52S45;Volkswagen;2012;20 August 2012;04 October 2012;6930
Mohammad Abdul_Kreem;169935523;24 May 1977;0595450367;L64T17;Mercedes;2010;22 August 2012;29 August 2012;882
Zeyad Khalaf;390929627;10 April 1986;0512274512;J66V33;Audi;2010;23 August 2012;10 September 2012;2592
Abdallah Zeyad;240414565;17 May 1988;0526811479;V82A82;Volkswagen;2010;25 August 2012;26 August 2012;134
Zeyad Mohammad;194462732;4 August 1984;0561406820;V82A82;Volkswagen;2010;27 August 2012;04 October 2012;4940
Abdullah Zeyad;299001628;16 June 1992;0517663761;B57X54;Mazda;2011;28 August 2012;05 November 2012;6417
Haneen Abdallah;828605208;8 September 1973;0561288720;S73X98;Volkswagen;2011;28 August 2012;13 September 2012;2336
Abdullah Khalaf;623486172;18 December 1976;0530058581;N36A55;Hyundai;2010;29 August 2012;13 October 2012;3285
Mariam Oday;539874328;6 May 1991;0582282588;L64T17;Mercedes;2010;30 August 2012;06 October 2012;5624
Abedlrahman Abedlrahman;989958912;6 July 1990;0543437271;V28F29;BMW;2011;01 September 2012;25 September 2012;3840
Mariam Nassar;109151778;27 October 2000;0530831970;L80W41;BMW;2012;02 September 2012;09 September 2012;896
Suleiman Oday;186839199;24 December 1985;0587424580;J67G99;Nissan;2012;03 September 2012;14 October 2012;3874
Mohammad Khalid;454139150;17 August 1993;0574999887;C54Z31;Volkswagen;2011;04 September 2012;23 October 2012;6076
Razan Suleiman;132753707;25 August 1986;0587355119;R55R13;Mazda;2010;06 September 2012;20 October 2012;4224
Aseel Abdallah;453095639;18 January 1995;0582091886;Q22B14;Hyundai;2012;09 September 2012;23 October 2012;3388
Salam Mohammad;686464155;27 January 1984;0523312888;L80W41;BMW;2012;10 September 2012;17 October 2012;5624
Abdul_Kreem Abdallah;842305664;24 November 1980;0546653329;J66V33;Audi;2010;11 September 2012;13 October 2012;4160
Razan Mohammad;939842362;8 June 2002;0591887749;X64W64;Mazda;2012;12 September 2012;25 October 2012;4966
Awwad Abdullah;944218418;10 May 1973;0539449937;S73X98;Volkswagen;2011;14 September 2012;29 October 2012;7020
Razan Khalid;688782632;13 January 1988;0542967808;S81M47;Hyundai;2011;15 September 2012;13 October 2012;1876
Nassar Awwad;717983714;29 September 1997;0516667191;L59Q49;Audi;2010;17 September 2012;18 October 2012;4774
Tariq Abdul_Kreem;654068838;8 March 1995;0584834971;W13W87;Mazda;2012;19 September 2012;17 October 2012;2562
Abedlrahman Nassar;446513377;1 February 1998;0552741981;X50W58;Kia;2012;24 September 2012;07 October 2012;1001
Amer Jaber;774050602;8 August 1989;0581725174;K65X40;Honda;2012;25 September 2012;20 October 2012;2287
Abedlrahman Jamal;896738863;9 October 1978;0544674404;V28F29;BMW;2011;26 September 2012;23 November 2012;7656
Salam Amer;740038812;24 October 1981;0520398930;F65P88;Honda;2010;28 September 2012;12 December 2012;7537
Mariam Suleiman;;1 May 1994;0597410463;X13X25;Kia;2010;02 October 2012;08 December 2012;4891
Saba Oday;706291566;13 January 1978;0551659828;G17M86;Mercedes;2012;02 October 2012;06 December 2012;8060
Abdullah Abdullah;328443423;4 May 1989;0590024187;T38F35;Nissan;2011;05 October 2012;23 December 2012;9243
Abdallah Oday;642480477;11 April 1982;0599837085;Q96H76;Mercedes;2011;05 October 2012;29 October 2012;2880
Salma Awwad;516876764;28 July 1997;0536906538;H52S45;Volkswagen;2012;05 October 2012;11 October 2012;780
Haneen Suleiman;159289165;18 December 1975;0532892931;V82A82;Volkswagen;2010;05 October 2012;13 November 2012;4836
Awwad Nassar;959873029;5 December 1984;0556058569;A38M74;Mercedes;2012;06 October 2012;16 October 2012;1500
Haneen Jaber;181991790;16 February 1987;0575712656;L64T17;Mercedes;2010;07 October 2012;02 November 2012;3276
Suleiman Alzeer;596532639;19 June 1987;0539928218;X50W58;Kia;2012;08 October 2012;27 October 2012;1520
Oday Zeyad;503297475;2 September 1980;0547497567;F98Y40;Hyundai;2011;10 October 2012;02 November 2012;1748
Suleiman Jamal;528483393;7 March 1992;0572522599;H52S45;Volkswagen;2012;12 October 2012;31 October 2012;2660
Saba Abdallah;586092600;28 July 1980;0511344447;N36A55;Hyundai;2010;14 October 2012;23 October 2012;675
Jamal Ahmad;201071142;27 March 1972;0596685478;J66V33;Audi;2010;14 October 2012;17 October 2012;426
Saba Khalaf;937015400;2 December 1988;0537985581;S81M47;Hyundai;2011;14 October 2012;24 November 2012;2501
Jaber Ahmad;193478557;28 April 1986;0529425696;P43C86;Mazda;2011;15 October 2012;17 December 2012;5670
Abdullah Awwad;185050093;1 October 1997;0594865548;J37Y19;Honda;2010;15 October 2012;19 December 2012;7702
Awwad Alzeer;384146594;24 February 1996;0514754318;J67G99;Nissan;2012;15 October 2012;30 November 2012;4140
Aseel Abdul_Kreem;191134878;27 August 1988;0572110755;A31L13;Volkswagen;2011;17 October 2012;09 November 2012;3174
Ahmad Amer;346868712;11 October 1999;0569323903;A38M74;Mercedes;2012;17 October 2012;08 November 2012;2816
Awwad Tariq;719097579;1 March 1999;0597995345;L80W41;BMW;2012;18 October 2012;31 October 2012;1820
Ahmad Tariq;650417852;21 August 1986;0595781266;W13W87;Mazda;2012;18 October 2012;07 December 2012;4650
Aseel Abdullah;386812068;4 January 1992;0541838342;J66V33;Audi;2010;18 October 2012;29 November 2012;6720
Abdallah Nassar;136616427;24 May 2000;0548257492;O57C51;BMW;2011;19 October 2012;01 November 2012;1820
