Mohammad Abdallah;631416139;10 April 1995;0596733413;E81E63;Nissan;2012;26 August 2012;10 September 2012;1710
Nassar Ahmad;879336520;23 July 1994;0597354402;P10P12;Honda;2010;28 August 2012;14 October 2012;5358
Suleiman Abdullah;519107608;7 September 1991;0510551167;J89J74;Mercedes;2011;31 August 2012;22 October 2012;6552
Jamal Tariq;111857469;8 January 1992;0553507121;E47I92;Volkswagen;2011;01 September 2012;16 November 2012;12160
Abdallah Suleiman;608238101;25 August 1993;0531913200;L58H69;Mazda;2012;02 September 2012;30 October 2012;6264
Salem Nassar;693988631;22 June 2000;0586346807;W29X53;Nissan;2010;02 September 2012;18 November 2012;7623
Khalid Oday;150638203;29 May 1975;0578973710;W14R95;Mitsubishi;2012;02 September 2012;17 October 2012;4320
Khalid Abdullah;498524718;21 April 1981;0531225755;J45G16;Honda;2011;03 September 2012;06 September 2012;351
Aseel Amer;;28 April 1990;0578841089;Y32N99;Kia;2010;03 September 2012;21 September 2012;1098
Nassar Abdallah;813378668;29 May 1977;0565761921;W78A72;BMW;2011;05 September 2012;03 October 2012;3640
Salem Alzeer;484268486;17 August 1992;0515195389;J45G16;Honda;2011;07 September 2012;15 November 2012;7452
Amer Abdullah;785115693;21 August 1981;0534101856;E81E63;Nissan;2012;11 September 2012;29 October 2012;5040
Jamal Abedlrahman;715211507;14 April 1993;0576103966;F54T65;Mitsubishi;2012;12 September 2012;04 November 2012;6201
Amer Jamal;550040966;16 February 1985;0530347452;H82E66;Nissan;2011;12 September 2012;12 October 2012;3420
Sana Abedlrahman;407111237;25 June 1997;0585314078;C34B68;Nissan;2011;14 September 2012;19 September 2012;532
Oday Jamal;803193726;13 August 1973;0575280497;S64G59;Mazda;2012;15 September 2012;10 November 2012;5964
Aseel Jamal;692880759;7 May 1980;0539526130;R97X65;Audi;2011;20 September 2012;24 September 2012;480
Mariam Abdallah;510711686;28 January 1970;0529307209;M91O65;Ford;2012;20 September 2012;04 November 2012;3015
Awwad Suleiman;865946034;28 February 1981;0573383301;C34B68;Nissan;2011;20 September 2012;07 December 2012;7488
Awwad Abdullah;911678599;17 July 1975;0545694354;Y32N99;Kia;2010;22 September 2012;23 September 2012;71
Razan Suleiman;378937552;16 November 1997;0513371299;H38I70;Ford;2012;24 September 2012;02 October 2012;576
Aseel Abdullah;114367641;14 January 1994;0540445619;D86H93;Ford;2012;24 September 2012;03 October 2012;630
Mariam Alzeer;687452983;2 January 1994;0572354536;Y32N99;Kia;2010;24 September 2012;14 October 2012;1340
Ahmad Mohammad;722899707;3 May 1979;0593013086;Q49D88;Mazda;2010;25 September 2012;29 October 2012;3213
Abdallah Ahmad;786310918;16 April 1975;0550659081;R97X65;Audi;2011;25 September 2012;21 November 2012;6840
Abdallah Oday;424526927;1 August 1975;0552114260;C88E27;Mazda;2012;29 September 2012;05 December 2012;6834
Salma Awwad;265234887;10 March 1996;0574281351;P95N66;Volkswagen;2011;30 September 2012;01 December 2012;9300
Abedlrahman Oday;894151950;3 September 1977;0516550966;A22I30;Mitsubishi;2010;01 October 2012;06 October 2012;510
Salem Salem;501735651;7 March 1976;0574068734;H38I70;Ford;2012;03 October 2012;20 October 2012;1292
Suleiman Zeyad;633438691;6 March 1993;0557391185;W78A72;BMW;2011;04 October 2012;24 November 2012;6834
Suleiman Khalid;662575018;4 November 1974;0527563463;D86H93;Ford;2012;04 October 2012;28 October 2012;1920
Mariam Abedlrahman;726236683;28 August 1971;0556989064;X11P50;BMW;2010;05 October 2012;24 November 2012;6800
Abdul_Kreem Awwad;950087226;18 May 1978;0510505628;O96C80;Audi;2011;06 October 2012;26 November 2012;7548
Awwad Jaber;139635971;27 January 1997;0568085519;D17N99;Mazda;2011;07 October 2012;25 October 2012;1998
Jamal Salem;689478538;14 September 2000;0534733545;A22I30;Mitsubishi;2010;07 October 2012;10 November 2012;3876
Awwad Ahmad;166960588;1 July 1984;0572327790;X72U82;Mazda;2012;10 October 2012;18 October 2012;900
Nassar Amer;395625006;29 September 1988;0562646583;H82E66;Nissan;2011;13 October 2012;28 October 2012;1395
abdallah Amer;143138071;20 May 1974;0599393635;X72U82;Mazda;2012;25 October 2019;24 November 2019;3420
Saba Salem;500296031;16 May 1976;0591932043;Y32N99;Kia;2010;15 October 2012;27 December 2012;5037
Salem Ahmad;946261153;4 April 1988;0586979466;Y79T18;Mitsubishi;2010;16 October 2012;27 November 2012;4725
Abdullah Khalaf;241641747;28 January 2001;0576143597;C72O38;Kia;2011;16 October 2012;27 November 2012;2604
Abdullah Khalid;777654159;6 March 1971;0524448502;W14R95;Mitsubishi;2012;18 October 2012;21 December 2012;6240
Tariq Alzeer;131200603;28 August 1976;0565069316;X72U82;Mazda;2012;19 October 2012;01 December 2012;3934
Mariam Abdullah;346243124;24 February 1974;0556487987;H38I70;Ford;2012;21 October 2012;22 December 2012;4154
Salam Salem;191195524;3 July 1971;0515999666;J89J74;Mercedes;2011;23 October 2012;11 December 2012;6174
Tariq Ahmad;374849362;29 February 1975;0544103126;H77S73;Nissan;2010;26 October 2012;14 January 2013;9480
